ADA,eat-4,flp-8,inx-4,nsy-5,pdf-1,unc-86,unc-9
ADE,acr-16,ast-1,bas-1,cat-1,cat-2,cat-4,che-2,che-3,dat-1,dop-2,dyf-11,exp-1,gpa-14,inx-4,inx-7,osm-6,pdf-1,snf-3,tax-2,trp-4,unc-9
ADF,bas-1,cat-1,che-12,che-2,che-3,dyf-11,eat-4,egl-30,flp-21,glb-5,gpa-10,gpa-13,gpa-3,ins-1,ins-7,inx-4,kvs-1,lin-11,mgl-3,mps-1,ncs-1,nlp-3,npr-5,nsy-5,ntr-1,ntr-2,odr-3,odr-4,osm-3,osm-6,osm-9,ser-2,srb-6,srd-1,syg-1,tax-6,tmc-1,tph-1
ADL,che-12,che-2,che-3,dyf-11,eat-4,flp-21,flp-4,gcy-21,gpa-1,gpa-11,gpa-15,gpa-3,gpa-5,gpa-6,gpc-1,inx-18,kvs-1,lin-11,mbr-1,ncs-1,ncx-6,ncx-7,nlp-10,nlp-7,nlp-8,nsy-5,ntr-1,ntr-2,ocr-1,ocr-2,odr-4,osm-3,osm-6,osm-9,qui-1,rgs-3,sod-1,srb-6,sre-1,sro-1,svh-1,syg-1,tax-6,tmc-1,ttx-3,unc-7,unc-9
AFD,ceh-14,che-3,cmk-1,cng-3,dyf-11,eat-16,eat-4,flp-6,gcy-12,gcy-18,gcy-23,gcy-29,gcy-8,gpc-1,hen-1,ncs-1,nlp-21,nlp-7,nsy-5,ntc-1,osm-6,pdf-1,tax-2,tax-4,tax-6,ttx-4
AIA,cho-1,cng-1,flp-1,flp-2,glr-2,gpa-2,ins-1,mgl-1,mod-1,npr-11,npr-5,ntr-2,rig-4,scd-2,sra-11,ttx-3
AIB,eat-4,flp-20,ggr-1,glr-1,glr-2,glr-5,inx-1,mgl-2,mod-1,npr-9,odr-2,rig-1,tax-6,unc-7,wrk-1
AIM,bas-1,cam-1,cat-1,eat-4,flp-10,flp-22,gcy-18,ins-1,mbr-1,nep-2,nsy-5,pdf-1,pdf-2,sox-2,tax-6,tph-1,unc-86
AIN,ceh-10,eat-4,flp-19,inx-17,inx-4,inx-8,mbr-1,rig-1,sox-2,syg-1,ttx-3,unc-9,wrk-1
AIY,ceh-10,cho-1,ckr-2,cmk-1,drn-1,flp-1,flp-18,gcy-1,glc-3,glr-2,glr-3,glr-5,hen-1,inx-1,inx-18,inx-7,jnk-1,kal-1,lat-1,ldb-1,lgc-27,lgc-38,lgc-46,lin-14,mgl-1,mod-1,ncs-1,ncx-1,nhx-1,nlp-15,npr-11,npr-14,nsy-5,pll-1,ser-2,snb-1,sra-11,tax-6,trx-2,ttx-3,ttx-4,unc-17,unc-9,wrk-1
AIZ,cmk-1,eat-4,flp-22,glr-2,glr-5,gpa-3,kal-1,lin-11,mbr-1,mec-3,mod-1,nsy-5,ntc-1,ser-2,syg-2,tax-6,ttx-4,unc-86
ALA,ceh-10,ceh-14,ceh-17,deg-3,des-2,flp-7,gpa-14,ida-1,let-23,plc-3,rab-3,sra-10,unc-53,ver-3
ALM,acr-23,avr-14,cam-1,deg-3,dop-1,eat-4,egl-3,flp-20,flp-4,flp-8,glr-8,inx-7,lgc-55,mec-10,mec-17,mec-18,mec-2,mec-3,mec-4,mec-6,mec-7,mec-9,mps-1,nlp-7,nrx-1,pag-3,unc-2,unc-31,unc-36,unc-7,unc-86,unc-9
